191,7.0889e-14
192,5.3391e-14
193,3.8059e-14
194,2.5677e-14
195,1.6395e-14
196,9.9078e-15
197,5.6667e-15
198,3.0675e-15
199,1.5715e-15
200,7.6199e-16
201,3.4968e-16
202,1.5187e-16
203,6.2426e-17
204,2.4285e-17
205,8.9415e-18
206,3.1157e-18
207,1.0275e-18
208,3.207e-19
209,9.473e-20
210,2.6482e-20
211,7.0066e-21
212,1.7544e-21
213,4.1574e-22
214,9.3239e-23
215,1.979e-23
216,3.9751e-24
217,7.5566e-25
218,1.3595e-25
219,2.3146e-26
220,3.7295e-27
221,5.6871e-28
222,8.207e-29
223,1.1208e-29
224,1.4486e-30
225,1.7718e-31
226,2.0508e-32
227,2.2463e-33
228,2.3285e-34
229,2.2843e-35
230,2.1213e-36
231,1.8661e-37
232,1.5504e-38
233,1.2061e-39
234,8.6813e-41
235,6.4572e-42
236,7.1746e-43
237,1.7937e-43
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,1.7937e-43
290,7.1746e-43
291,8.7889e-42
292,1.5085e-40
293,1.94e-39
294,2.3896e-38
295,2.8161e-37
296,3.1295e-36
297,3.2932e-35
298,3.2823e-34
299,3.0965e-33
300,2.7655e-32
301,2.3383e-31
302,1.8717e-30
303,1.4184e-29
304,1.0177e-28
305,6.9123e-28
306,4.445e-27
307,2.7061e-26
308,1.5597e-25
309,8.5111e-25
310,4.397e-24
311,2.1506e-23
312,9.9588e-23
313,4.3661e-22
314,1.8122e-21
315,7.1216e-21
316,2.6496e-20
317,9.3333e-20
318,3.1127e-19
319,9.8283e-19
320,2.9381e-18
321,8.3159e-18
322,2.2285e-17
323,5.6539e-17
324,1.3581e-16
325,3.0888e-16
326,6.6511e-16
327,1.356e-15
328,2.6173e-15
329,4.7832e-15
330,8.2762e-15
331,1.3558e-14
332,2.1027e-14
333,3.0874e-14
334,4.2915e-14
335,5.6468e-14
336,7.0326e-14
337,8.2886e-14
338,9.2422e-14
339,9.7455e-14
340,9.7112e-14
341,9.1348e-14
342,8.0974e-14
343,6.7455e-14
344,5.2576e-14
345,3.8063e-14
346,2.5284e-14
347,1.5079e-14
348,7.7434e-15
349,3.1203e-15
350,7.4681e-16
351,9.4321e-18
352,2.7126e-16
353,9.6346e-16
354,1.6431e-15
355,2.0249e-15
356,1.991e-15
357,1.5812e-15
358,9.5956e-16
359,3.607e-16
360,2.2238e-17
361,1.1709e-16
362,7.0362e-16
363,1.708e-15
364,2.9442e-15
365,4.1651e-15
366,5.1277e-15
367,5.6517e-15
368,5.6544e-15
369,5.1569e-15
370,4.2645e-15
371,3.1365e-15
372,1.9569e-15
373,9.1672e-16
374,2.0661e-16
375,1.02e-17
376,4.8437e-16
377,1.714e-15
378,3.6437e-15
379,6.0106e-15
380,8.3284e-15
381,9.9703e-15
382,1.0365e-14
383,9.2504e-15
384,6.8577e-15
385,3.9085e-15
386,1.372e-15
387,7.7951e-17
388,3.7352e-16
389,2.0022e-15
390,4.2611e-15
391,6.336e-15
392,7.6288e-15
393,7.9239e-15
394,7.3563e-15
395,6.2518e-15
396,4.9519e-15
397,3.704e-15
398,2.6333e-15
399,1.772e-15
400,1.1042e-15
401,6.0411e-16
402,2.5508e-16
403,5.3436e-17
404,1.9695e-18
405,1.0212e-16
406,3.5137e-16
407,7.4808e-16
408,1.2997e-15
409,2.0269e-15
410,2.9552e-15
411,4.09e-15
412,5.3739e-15
413,6.6435e-15
414,7.6145e-15
415,7.9341e-15
416,7.3172e-15
417,5.728e-15
418,3.511e-15
419,1.363e-15
420,1.0563e-16
421,3.3596e-16
422,2.1316e-15
423,4.9786e-15
424,7.9756e-15
425,1.0209e-14
426,1.1102e-14
427,1.0579e-14
428,8.9874e-15
429,6.8814e-15
430,4.7821e-15
431,3.0305e-15
432,1.7572e-15
433,9.3446e-16
434,4.5653e-16
435,2.0516e-16
436,8.4887e-17
437,3.2359e-17
438,1.1371e-17
439,3.6845e-18
440,1.1012e-18
441,3.0367e-19
442,7.7268e-20
443,1.8144e-20
444,3.9321e-21
445,7.8651e-22
446,1.4521e-22
447,2.4746e-23
448,3.8928e-24
449,5.6525e-25
450,7.5764e-26
451,9.3739e-27
452,1.0706e-27
453,1.1286e-28
454,1.0983e-29
455,9.8648e-31
456,8.179e-32
457,6.2593e-33
458,4.4215e-34
459,2.8828e-35
460,1.7347e-36
461,9.6371e-38
462,4.9426e-39
463,2.3246e-40
464,1.0089e-41
465,4.7364e-43
466,2.5223e-44
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
