0.0123	1.0308	0.017305	0.0123	1
0.012915	1.0034	0.015026	0.012915	1
0.013561	0.90711	0.012331	0.013561	0.99948
0.014239	0.94528	0.011384	0.014239	0.95673
0.014951	0.73455	0.0088534	0.014951	0.76874
0.015698	0.67194	0.0075344	0.015698	0.67937
0.016483	0.63254	0.007116	0.016483	0.63368
0.017307	0.59512	0.0062314	0.017307	0.59371
0.018173	0.5443	0.0054283	0.018173	0.54768
0.019081	0.48629	0.0049247	0.019081	0.49212
0.020035	0.42783	0.0043239	0.020035	0.4262
0.021037	0.34487	0.003649	0.021037	0.35149
0.022089	0.26467	0.002925	0.022089	0.27227
0.023193	0.19363	0.0023575	0.023193	0.19556
0.024353	0.12677	0.0018284	0.024353	0.12943
0.025571	0.082685	0.0014085	0.025571	0.080758
0.026849	0.055014	0.001123	0.026849	0.052024
0.028192	0.045263	0.0012788	0.028192	0.040446
0.029601	0.041682	0.00065604	0.029601	0.039898
0.031081	0.044946	0.00065565	0.031081	0.043464
0.032636	0.046749	0.00065668	0.032636	0.045682
0.034267	0.043746	0.00094079	0.034267	0.043521
0.035981	0.036148	0.00057094	0.035981	0.036492
0.03778	0.02561	0.00046052	0.03778	0.026202
0.039669	0.015491	0.0003172	0.039669	0.015428
0.041652	0.0068594	0.00019032	0.041652	0.0068988
0.043735	0.0019884	9.9193e-05	0.043735	0.0020534
0.045922	0.00048479	4.6216e-05	0.045922	0.0005454
0.048218	0.00060971	5.0065e-05	0.048218	0.00074627
0.050628	0.00071006	5.0764e-05	0.050628	0.00099103
0.05316	0.00046805	4.0094e-05	0.05316	0.0006414
0.055818	0.0002523	2.8956e-05	0.055818	0.00022208
0.058609	0.00069107	4.6775e-05	0.058609	0.00055523
0.061539	0.00175	0.0001027	0.061539	0.0016681
0.064616	0.0025388	6.0619e-05	0.064616	0.0025957
0.067847	0.0020548	5.0943e-05	0.067847	0.0023851
0.071239	0.0009653	3.3475e-05	0.071239	0.0012365
0.074801	0.00029423	1.8385e-05	0.074801	0.00034291
0.078541	0.00053718	2.4662e-05	0.078541	0.00045285
0.082468	0.0010272	3.5218e-05	0.082468	0.00099353
0.086592	0.001145	3.9955e-05	0.086592	0.0010552
0.090921	0.0007033	2.2933e-05	0.090921	0.00072594
0.095468	0.00068258	2.1637e-05	0.095468	0.00062921
0.10024	0.00068178	2.0769e-05	0.10024	0.0006642
0.10525	0.0004272	1.5761e-05	0.10525	0.00041531
0.11052	0.00018479	9.8805e-06	0.11052	0.00019388
0.11604	0.00029959	1.1897e-05	0.11604	0.00032457
0.12184	0.00039181	1.3492e-05	0.12184	0.00038883
0.12794	0.00018497	9.0389e-06	0.12794	0.00020361
0.13433	5.7179e-05	4.8651e-06	0.13433	8.0144e-05
0.14105	4.2002e-05	4.171e-06	0.14105	4.2291e-05
0.1481	1.7167e-05	2.5572e-06	0.1481	1.9242e-05
0.15551	2.8028e-05	3.2832e-06	0.15551	2.9846e-05
0.16328	3.5929e-05	3.8599e-06	0.16328	3.2187e-05
0.17145	2.1736e-05	3.0848e-06	0.17145	1.6489e-05
0.18002	7.0849e-06	1.849e-06	0.18002	7.1274e-06
0.18902	5.5648e-06	1.7913e-06	0.18902	7.0911e-06
0.19847	8.8855e-06	2.5241e-06	0.19847	1.0989e-05
0.20839	8.3592e-06	2.6483e-06	0.20839	8.1667e-06
0.21881	3.0002e-06	1.7334e-06	0.21881	3.8691e-06
0.22975	4.3561e-06	2.2362e-06	0.22975	3.1858e-06
0.23768	1.2066e-05	6.2489e-06	0.23768	3.3435e-06
