0.0123,0.92224,0.015824
0.012915,0.88243,0.013568
0.013561,0.84619,0.011645
0.014239,0.78868,0.0098891
0.014951,0.74183,0.0088235
0.015698,0.696,0.0076599
0.016483,0.62571,0.0070005
0.017307,0.55224,0.0058717
0.018173,0.47683,0.0049222
0.019081,0.3856,0.0041931
0.020035,0.31715,0.0035419
0.021037,0.25132,0.0029736
0.022089,0.18978,0.0023748
0.023193,0.14154,0.001947
0.024353,0.10483,0.0016241
0.025571,0.083653,0.0013974
0.026849,0.067492,0.0012339
0.028192,0.060374,0.0015444
0.029601,0.054339,0.00078046
0.031081,0.048917,0.00069905
0.032636,0.045287,0.00065333
0.034267,0.03858,0.00090999
0.035981,0.032296,0.00056585
0.03778,0.023681,0.00046763
0.039669,0.015778,0.00033988
0.041652,0.009073,0.00023492
0.043735,0.0039191,0.00014925
0.045922,0.0013205,8.1689e-005
0.048218,0.00036598,4.1514e-005
0.050628,0.00062439,5.0916e-005
0.05316,0.0011729,6.8384e-005
0.055818,0.0014108,7.3747e-005
0.058609,0.0011744,6.539e-005
0.061539,0.00078868,6.4914e-005
0.064616,0.00049335,2.8108e-005
0.067847,0.00057491,2.844e-005
0.071239,0.00096003,3.5483e-005
0.074801,0.0011665,3.9583e-005
0.078541,0.00092756,3.5151e-005
0.082468,0.00050302,2.671e-005
0.086592,0.00018328,1.7511e-005
0.090921,5.1282e-005,6.6348e-006
0.095468,5.0831e-005,6.3278e-006
0.10024,5.6909e-005,6.4458e-006
0.10525,4.8381e-005,5.7237e-006
0.11052,7.0472e-005,6.6103e-006
0.11604,0.00012655,8.3914e-006
0.12184,0.00011522,7.9116e-006
0.12794,6.2251e-005,5.6874e-006
0.13433,1.6727e-005,2.8561e-006
0.14105,1.1861e-005,2.4055e-006
0.1481,6.6132e-006,1.7353e-006
0.15551,1.7401e-005,2.8278e-006
0.16328,2.3381e-005,3.3804e-006
0.17145,2.1137e-005,3.3351e-006
0.18002,8.2559e-006,2.1815e-006
0.18902,7.1328e-006,2.1964e-006
0.19847,1.0899e-005,3.0511e-006
0.20839,2.0176e-005,4.5047e-006
0.21881,9.077e-006,3.1205e-006
0.22975,1.1835e-005,3.9526e-006
0.23768,1.3685e-005,7.0618e-006
