0.012363,1.004,0.025997
0.012734,0.99906,0.023897
0.013115,0.99414,0.022229
0.013509,0.99897,0.020704
0.013915,0.91996,0.01793
0.014332,0.83827,0.015946
0.014762,0.81118,0.014727
0.015204,0.67228,0.012675
0.015661,0.58519,0.010859
0.01613,0.54685,0.009933
0.016615,0.53062,0.0098181
0.017113,0.51343,0.0093199
0.017627,0.51395,0.0086327
0.018155,0.4688,0.0077421
0.0187,0.47378,0.0076181
0.019261,0.45368,0.0074298
0.019839,0.40789,0.0066418
0.020434,0.38777,0.0063384
0.021047,0.34021,0.0057419
0.021678,0.30916,0.00531
0.022328,0.2805,0.0048158
0.022998,0.25059,0.0043832
0.023688,0.21315,0.0039651
0.024399,0.17841,0.0035787
0.025131,0.14202,0.0031361
0.025884,0.11114,0.0026787
0.026661,0.089745,0.0023657
0.027461,0.072276,0.002124
0.028285,0.054871,0.0029039
0.029134,0.047309,0.0014669
0.030007,0.041666,0.0013108
0.030908,0.036926,0.0011148
0.031835,0.033668,0.00098201
0.03279,0.034188,0.00092652
0.033774,0.032033,0.00085633
0.034787,0.032011,0.00080605
0.035831,0.029308,0.00072334
0.036906,0.026158,0.000646
0.038012,0.023425,0.00061352
0.039153,0.019206,0.00053338
0.040328,0.01546,0.00043902
0.041538,0.011558,0.00035716
0.042784,0.0078167,0.00028276
0.044067,0.0047807,0.00022023
0.045389,0.0027545,0.00015919
0.046751,0.0014967,0.00011464
0.048154,0.00071318,7.7573e-005
0.049598,0.0004451,6.0124e-005
0.051086,0.00042386,5.5918e-005
0.052618,0.00043186,5.4888e-005
0.054197,0.00036594,5.035e-005
0.055823,0.00045962,5.5276e-005
0.057498,0.00062596,6.3102e-005
0.059222,0.00089721,7.4998e-005
0.060999,0.001085,8.1965e-005
0.062829,0.0015865,0.00010985
0.064714,0.0018198,0.00010758
0.066655,0.0018225,0.00010094
0.068655,0.0016227,8.4926e-005
0.070715,0.0011572,6.4597e-005
0.072836,0.00075347,4.9222e-005
0.075022,0.00041332,3.3975e-005
0.077272,0.00033163,3.0875e-005
0.07959,0.00043865,3.8723e-005
0.081978,0.00072879,4.1756e-005
0.084437,0.00096646,4.7613e-005
0.08697,0.00084851,4.3218e-005
0.089579,0.00075965,3.807e-005
0.092267,0.00047516,2.8089e-005
0.095034,0.00038851,2.4232e-005
0.097886,0.00042117,2.5393e-005
0.10082,0.00049578,2.6712e-005
0.10384,0.00044786,2.471e-005
0.10696,0.0003309,2.0606e-005
0.11017,0.00019328,1.5557e-005
0.11347,0.00012679,1.2184e-005
0.11688,0.00017847,1.3794e-005
0.12039,0.00028869,1.7312e-005
0.124,0.00032388,1.8296e-005
0.12772,0.00028484,1.7019e-005
0.13155,0.0001475,1.1966e-005
0.1355,7.9469e-005,8.668e-006
0.13956,4.0503e-005,6.0817e-006
0.14375,3.6708e-005,5.8087e-006
0.14806,2.6911e-005,4.8693e-006
0.15251,1.2923e-005,3.3015e-006
0.15708,1.1947e-005,3.2055e-006
0.16179,3.5301e-005,5.634e-006
0.16664,3.6243e-005,5.8872e-006
0.17164,4.5692e-005,6.6423e-006
0.17679,2.0112e-005,4.4687e-006
0.1821,9.9232e-006,3.2402e-006
0.18756,9.3716e-006,3.2874e-006
0.19319,1.0429e-005,3.7331e-006
0.19898,1.4098e-005,4.5865e-006
0.20495,3.4126e-006,2.2608e-006
0.2111,1.0569e-005,4.4937e-006
0.21743,1.9669e-006,1.9675e-006
0.22396,5.8529e-006,3.3985e-006
0.23067,5.7039e-006,3.5766e-006
