0.012363,1.2067,0.032301
0.012734,1.0914,0.027046
0.013115,1.0939,0.025497
0.013509,1.1056,0.02389
0.013915,1.0239,0.020933
0.014332,1.0022,0.01967
0.014762,0.97932,0.018488
0.015204,0.74182,0.014821
0.015661,0.50864,0.011016
0.01613,0.44657,0.0096877
0.016615,0.40577,0.0092957
0.017113,0.39019,0.0087354
0.017627,0.37219,0.0078906
0.018155,0.34149,0.0071691
0.0187,0.31367,0.0066455
0.019261,0.28247,0.0062634
0.019839,0.25308,0.0056487
0.020434,0.23119,0.0052391
0.021047,0.18565,0.0045825
0.021678,0.16376,0.0041927
0.022328,0.13414,0.0036222
0.022998,0.10109,0.0030075
0.023688,0.079904,0.0026346
0.024399,0.066173,0.0023777
0.025131,0.045418,0.0019495
0.025884,0.030752,0.001561
0.026661,0.020176,0.0012547
0.027461,0.015806,0.0011115
0.028285,0.011126,0.0011496
0.029134,0.0084101,0.00056477
0.030007,0.0093576,0.00052951
0.030908,0.010268,0.00052085
0.031835,0.010919,0.00048519
0.03279,0.011369,0.00046458
0.033774,0.012608,0.00047201
0.034787,0.011713,0.00043392
0.035831,0.01161,0.00040892
0.036906,0.0092168,0.00034176
0.038012,0.0075376,0.00031405
0.039153,0.0059645,0.00026715
0.040328,0.0050212,0.00022574
0.041538,0.0033656,0.00017616
0.042784,0.0022961,0.00013979
0.044067,0.0014465,0.00011113
0.045389,0.00066885,7.3083e-005
0.046751,0.00047883,5.9999e-005
0.048154,0.00027289,4.4268e-005
0.049598,0.00041002,5.3415e-005
0.051086,0.00042891,5.2274e-005
0.052618,0.0004264,5.0286e-005
0.054197,0.00052571,5.5862e-005
0.055823,0.00046979,5.2038e-005
0.057498,0.00050525,5.3374e-005
0.059222,0.00056629,5.5289e-005
0.060999,0.00074875,6.3433e-005
0.062829,0.00099073,8.925e-005
0.064714,0.0010049,7.8334e-005
0.066655,0.00091703,6.9331e-005
0.068655,0.00066163,5.5542e-005
0.070715,0.00051945,4.4455e-005
0.072836,0.00032652,3.3018e-005
0.075022,0.00015078,2.066e-005
0.077272,0.00016361,2.357e-005
0.07959,0.00031153,3.1534e-005
0.081978,0.00044097,3.2636e-005
0.084437,0.0005775,3.5665e-005
0.08697,0.00049628,3.317e-005
0.089579,0.00038904,2.75e-005
0.092267,0.00034115,2.4106e-005
0.095034,0.00031269,2.1981e-005
0.097886,0.00033902,2.2864e-005
0.10082,0.00039734,2.4328e-005
0.10384,0.00039694,2.349e-005
0.10696,0.00022617,1.7274e-005
0.11017,0.00013499,1.3125e-005
0.11347,9.4404e-005,1.065e-005
0.11688,0.00013357,1.212e-005
0.12039,0.00017153,1.3461e-005
0.124,0.00018862,1.4106e-005
0.12772,0.00014928,1.2318e-005
0.13155,8.8497e-005,9.2657e-006
0.1355,5.9392e-005,7.5454e-006
0.13956,4.0689e-005,6.2148e-006
0.14375,3.6052e-005,5.8581e-006
0.14806,2.2767e-005,4.5053e-006
0.15251,9.0614e-006,2.822e-006
0.15708,1.6077e-005,3.7989e-006
0.16179,2.5115e-005,4.8369e-006
0.16664,2.5071e-005,4.9227e-006
0.17164,1.886e-005,4.238e-006
0.17679,8.2258e-006,2.8405e-006
0.1821,7.6943e-006,2.9265e-006
0.18756,6.0947e-006,2.5249e-006
0.19319,8.778e-006,3.3812e-006
0.19898,9.193e-006,3.7579e-006
0.20495,3.5203e-006,2.4902e-006
0.2111,3.9347e-006,2.7842e-006
0.21743,1.9991e-006,1.9996e-006
0.22396,4.7834e-006,3.3907e-006
0.23067,3.7908e-006,2.7788e-006
